507,Memorial Stadium (Commerce TX),Commerce,TX,75428,US,NULL,NULL,NULL,NULL,11582,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
508,Memorial Stadium (El Dorado, AR),El Dorado,AR,NULL,US,NULL,NULL,NULL,NULL,7030,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
509,Memorial Stadium (Selma, AL),Selma,AL,36701,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
510,Memorial Stadium (Stephenville, TX),Stephenville,TX,NULL,US,NULL,NULL,NULL,NULL,12000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
511,Memorial Stadium (Wayne, NE),Wayne,NE,68787,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
512,Memorial Stadium (Westerville, OH),Westerville,OH,43081,US,NULL,NULL,NULL,NULL,2400,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
513,Memorial Stadium (Whittier, CA),Whittier,CA,NULL,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
514,Memorial Stadium (Wichita Falls, TX),Wichita Falls,TX,76307,US,NULL,NULL,NULL,NULL,14500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
515,Mercedes-Benz Stadium,Atlanta,GA,30313,US,America/New_York,NULL,NULL,307.9,75000,2017,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
516,Mercedes-Benz Superdome,New Orleans,LA,70112,US,America/Chicago,NULL,NULL,0.508185744,73000,1975,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
517,Merrill Field at Yunevich Stadium,Alfred,NY,14802,US,NULL,NULL,NULL,NULL,1435,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
518,Merritt Field,Claremont,CA,91711,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
519,MetLife Stadium,East Rutherford,NJ,7073,US,America/New_York,NULL,NULL,1.68149209,82500,2010,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
520,Mewbourne Stadium,Tyler,TX,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
521,Michigan Stadium,Ann Arbor,MI,48109,US,America/Detroit,NULL,NULL,255.5500031,107601,1927,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
522,Mihalik-Thompson Stadium,Slippery Rock,PA,NULL,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
523,Milam Stadium,Weatherford,OK,73096,US,NULL,NULL,NULL,NULL,8600,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
524,Mississippi Veterans Memorial Stadium,Jackson,MS,39216,US,America/Chicago,NULL,NULL,108.4067383,44215,1941,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
525,Mitchell Stadium,Bluefield,WV,24701,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
526,MLC Bowl,New Ulm,MN,56073,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
527,M. M. Roberts Stadium,Hattiesburg,MS,39402,US,America/Chicago,NULL,NULL,64.52726746,36000,1932,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
528,Monarch Stadium,Fayetteville,NC,28304,US,NULL,NULL,NULL,NULL,800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
529,Moretz Stadium,Hickory,NC,27244,US,NULL,NULL,NULL,351.6,8500,1924,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
530,Mountaineer Bowl,Gunnison,CO,81230,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
531,Mountaineer Field at Milan Puskar Stadium,Morgantown,WV,26507,US,America/New_York,NULL,NULL,327.409668,60000,1980,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
532,Mount Union Stadium,Alliance,OH,44601,US,NULL,NULL,NULL,NULL,5600,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
533,M&T Bank Stadium,Baltimore,MD,21230,US,America/New_York,NULL,NULL,2.961556435,71008,1998,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
534,Mueller Field,South Euclid,OH,44121,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
535,Multi-Sport Performance Stadium,Philippi,WV,26416,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
536,Multi-Sport Stadium,Worcester,MA,1613,US,NULL,NULL,NULL,203.4,1200,2005,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
537,Municipal Stadium,Waterbury,CT,6708,NULL,NULL,NULL,NULL,NULL,75,NULL,1,NULL,2024-04-23 01:47:52,2024-04-23 01:47:52
538,Municipal Stadium,Daytona Beach,FL,32114,US,America/New_York,NULL,NULL,9.516305923,10000,1979,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
539,Mustang Stadium,Stevenson,MD,21153,US,NULL,NULL,NULL,154,3500,2012,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
540,Navy-Marine Corps Memorial Stadium,Annapolis,MD,21402,US,America/New_York,NULL,NULL,10.74990082,34000,1959,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
541,Neta and Eddie DeRose ThunderBowl,Pueblo,CO,81003,US,NULL,NULL,NULL,NULL,6500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
542,New Turner Stadium,Upland,IN,92602,US,NULL,NULL,NULL,282.0274963,4400,2012,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
543,Neyland Stadium,Knoxville,TN,37996,US,America/New_York,NULL,NULL,271.9517212,102455,1921,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
544,Nippert Stadium,Cincinnati,OH,45221,US,America/New_York,NULL,NULL,230.0660553,40000,1915,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
545,Nissan Stadium,Nashville,TN,37209,US,America/Chicago,NULL,NULL,121.0412598,69143,1999,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
546,Notre Dame Stadium,Notre Dame,IN,46556,US,America/Indiana/Indianapolis,NULL,NULL,222.645401,80795,1930,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
547,Nottingham Field,Greeley,CO,80639,US,America/Denver,NULL,NULL,1455.349976,8500,1995,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
548,NRG Stadium,Houston,TX,77054,US,America/Chicago,NULL,NULL,15.19169617,71995,2002,1,1,2024-04-23 01:47:52,2024-04-23 01:47:52
549,O'Brien Stadium,Charleston,IL,61920,US,America/Chicago,NULL,NULL,212.9662933,10000,1970,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
550,Offutt Field,Greensburg,PA,15601,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
551,O'Hara Field,Saint Davids,PA,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
552,O'Harra Stadium,Rapid City,SD,57701,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
553,Ohio Stadium,Columbus,OH,43210,US,America/New_York,NULL,NULL,216.6770325,102780,1922,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
554,O'Kelly-Riddick Stadium,Durham,NC,27707,US,America/New_York,NULL,NULL,96.73323059,10000,1975,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
555,Old National Bank Stadium,Saint Bonifacius,MN,NULL,US,NULL,NULL,NULL,NULL,1400,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
556,Oliver C. Dawson Stadium,Orangeburg,SC,29115,US,America/New_York,NULL,NULL,67.29846191,22000,1955,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
557,Orlando City Stadium,Orlanda,FL,34133,US,NULL,NULL,NULL,NULL,0,NULL,NULL,1,2024-04-23 01:47:52,2024-04-23 01:47:52
558,Ornelas Stadium,Marshall,TX,75670,US,NULL,NULL,NULL,NULL,2046,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
559,Ortmayer Stadium,La Verne,CA,91750,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
560,O'Shaughnessy Stadium,Saint Paul,MN,NULL,US,NULL,NULL,NULL,NULL,5025,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
561,O'Shields-Stevenson Stadium,Cheyney,PA,19319,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
562,Pace Stadium,Pleasantville,NY,10570,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
563,Paladin Stadium,Greenville,SC,29617,US,America/New_York,NULL,NULL,303.2829285,16000,1981,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
564,Palmetto Ridge High School,Naples,FL,34102,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
565,Panther Stadium,Prairie View,TX,28202,US,America/Chicago,NULL,NULL,77.36286926,15000,2016,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
566,Panther Stadium (OH),Columbus,OH,43216,US,NULL,NULL,NULL,NULL,1750,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
567,Papa John's Cardinal Stadium,Louisville,KY,40292,US,America/Kentucky/Louisville,NULL,NULL,138.5615997,60000,1998,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
568,Parker Field at McCool Stadium,Cleveland,MS,38732,US,NULL,NULL,NULL,NULL,8125,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
569,Patterson Field,Collegeville,PA,19426,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
570,Patterson Field at Jack Kemp Stadium,Los Angeles,CA,90095,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
571,Paul Brown Stadium,Cincinnati,OH,45202,US,America/New_York,NULL,NULL,146.3,66515,2000,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
572,Paul Laird Field,Durant,OK,74701,US,NULL,NULL,NULL,NULL,4100,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
573,Paulson Stadium,Statesboro,GA,30460,US,America/New_York,NULL,NULL,61.25376892,25000,1984,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
574,Peden Stadium,Athens,OH,45701,US,America/New_York,NULL,NULL,194.230896,24000,1929,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
575,Perkins Stadium,Whitewater,WI,53190,US,NULL,NULL,NULL,NULL,13500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
576,Petco Park,San Diego,CA,92093,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
577,Pete FioRito Stadium at McKinzie Field,Eureka,IL,61530,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
578,Pioneer Field (TN),Greeneville,TN,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
579,Pioneer Stadium,Alfred,NY,14802,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
580,Plaster Sports Complex,Springfield,MO,65897,US,America/Chicago,NULL,NULL,402.368103,17337,1941,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
581,Polar Park,Worcester,MA,1613,US,NULL,NULL,NULL,NULL,9508,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
582,Pratt Field at Lehrman Stadium,Amherst,MA,3031,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
583,Priest Field,Fulton,MO,65251,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
584,Princeton University Stadium,Princeton,NJ,8540,US,America/New_York,NULL,NULL,32.00296402,27800,1998,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
585,Protective Stadium,Birmingham,AL,35203,US,NULL,NULL,NULL,NULL,0,NULL,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
586,Providence Park,Portland,OR,97205,US,America/Los_Angeles,NULL,NULL,23.84255791,19566,1926,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
587,Provost Umphrey Stadium,Beaumont,TX,77705,US,America/Chicago,NULL,NULL,3.981505394,16000,1964,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
588,Public Schools Stadium,Duluth,MN,55811,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
589,Qualcomm Stadium,San Diego,CA,92108,US,America/Los_Angeles,NULL,NULL,16.28476334,70561,1967,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
590,QU Stadium,Quincy,IL,62301,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
591,Ralph E. Davis Pioneer Stadium,Platteville,WI,53818,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
592,Ralph F. DellaCamera Stadium,West Haven,CT,6516,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
593,Ralph Stocker Stadium,Grand Junction,CO,50107,US,NULL,NULL,NULL,NULL,8000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
594,Ram Stadium (WV),Shepherdstown,WV,25443,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
595,Ranger Field,Alva,OK,73717,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
596,Ratliff Stadium,Odessa,TX,79766,US,NULL,NULL,NULL,NULL,17931,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
597,Ray and Sue Smith Stadium,Holland,MI,49423,US,NULL,NULL,NULL,NULL,5300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
598,Ray Dennison Memorial Field,Durango,CO,81302,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
599,Raymond James Stadium,Tampa,FL,33620,US,America/New_York,NULL,NULL,11.07972908,65828,1998,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
600,Razorback Stadium (Texarkana),Texarkana,AR,71854,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
601,Red Bull Arena,Harrison,NJ,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
602,Redwood Bowl,Aracata,CA,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
603,Reeves Field (PA),Beaver Falls,PA,15010,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
604,Reinhart Field,Bronx,NY,10465,US,America/New_York,NULL,NULL,7,3500,2012,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
605,Rentschler Field,East Hartford,CT,6118,US,America/New_York,NULL,NULL,6.515614986,40000,2003,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
606,Reser Stadium,Corvallis,OR,97331,US,America/Los_Angeles,NULL,NULL,66.90744781,43363,1953,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
607,Rex Stadium,Alamosa,CO,81101,US,NULL,NULL,NULL,NULL,2800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
608,Reynolds Field,Roseville,MN,NULL,US,NULL,NULL,NULL,NULL,1800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
609,RFK Stadium,Washington,DC,20003,US,America/New_York,NULL,NULL,3.029993296,45596,1961,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
610,Rhodes Stadium,Elon,NC,77493,US,America/New_York,NULL,NULL,204.2487793,14000,2001,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
611,Rice-Eccles Stadium,Salt Lake City,UT,84112,US,America/Denver,NULL,NULL,1411.543579,45807,1998,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
612,Rice Stadium,Houston,TX,77251,US,America/Chicago,NULL,NULL,7.148301601,47000,1950,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
613,Rice-Totten Field,Itta Bena,MS,38941,US,America/Chicago,NULL,NULL,39.88368607,10000,1958,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
614,Richardson Stadium,Davidson,NC,28036,US,America/New_York,NULL,NULL,249.4658203,6000,1923,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
615,Richard Wackar Stadium,Glassboro,NJ,NULL,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
616,Ritchie Field,Castine,ME,4421,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
617,Robert A. Lipinski Field at James Work Memorial Stadium,New Britain,PA,18901,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
618,Robert B. Redman Stadium,Bloomsburg,PA,17815,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
619,Robert E. Thorn Field,Grove City,PA,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
620,Robert E. Williams Field,Buena Vista,VA,24416,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
621,Robertson Stadium,Houston,TX,77004,US,America/Chicago,NULL,NULL,9.6,32000,1942,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
622,Robert T. Shields Field,Madison,NJ,7940,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
623,Robinson-Hale Stadium,Clinton,MS,NULL,US,NULL,NULL,NULL,NULL,8500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
624,Rocco Calvo Field,Bethlehem,PA,15757,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
625,Rock Bowl,Dubuque,IA,50118,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
626,Rocky Mount Athletic Complex,Rocky Mount,NC,27804,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
627,Roebuck Stadium,Elizabeth City,NC,28051,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
628,Rogers Stadium (VA),Petersburg,VA,23804,US,NULL,NULL,NULL,NULL,7909,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
629,Romney Stadium,Logan,UT,84322,US,America/Denver,NULL,NULL,1427.914429,25513,1968,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
630,Ronald J. Abdow Field,Springfield,MA,56087,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
631,Ron and Joyce Schipper Stadium,Pella,IA,50219,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
632,Ron & Carol Cope Stadium at Foster Field,Kearney,NE,68847,US,NULL,NULL,NULL,NULL,5250,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
633,Ron Roberts Field at the Banta Bowl,Appleton,WI,NULL,US,NULL,NULL,NULL,NULL,3634,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
634,Roos Field,Cheney,WA,99004,US,America/Los_Angeles,NULL,NULL,750.2774658,8500,1967,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
635,Rose Bowl,Pasadena,CA,90095,US,America/Los_Angeles,NULL,NULL,245.1772461,88565,1922,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
636,Rosenbloom Field,Grinnell,IA,50112,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
637,Ross-Ade Stadium,West Lafayette,IN,47907,US,America/Indiana/Indianapolis,NULL,NULL,197.5337677,57282,1924,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
638,Royal Stadium,Arden Hills,MN,55126,US,NULL,NULL,NULL,NULL,8000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
639,Roy Kidd Stadium,Richmond,KY,40475,US,America/New_York,NULL,NULL,298.1834717,20000,1969,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
640,Roy Stewart Stadium,Murray,KY,42071,US,America/Chicago,NULL,NULL,152.6495667,16800,1973,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
641,Ruggles Field at Carpenter-Haygood Stadium,Arkadelphia,AR,71998,US,NULL,NULL,NULL,NULL,9600,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
642,Ryan Field,Evanston,IL,60208,US,America/Chicago,NULL,NULL,181.2376099,47130,1926,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
643,Rynearson Stadium,Ypsilanti,MI,48197,US,America/Detroit,NULL,NULL,241.248764,30200,1969,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
644,Sabine Field at Haynes Family Stadium,Northfield,VT,5663,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
645,Salem Stadium,Salem,VA,26375,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
646,Saluki Stadium,Carbondale,IL,62901,US,America/Chicago,NULL,NULL,126.7586365,15000,2010,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
647,Sam Boyd Stadium,Whitney,NV,89154,US,America/Los_Angeles,NULL,NULL,490.0622253,36800,1971,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
648,Sam Greeley Field,Rockford,IL,61104,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
649,Sanchez Family Stadium,Las Vegas,NM,87701,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
650,Sanford Stadium,Athens,GA,30602,US,America/New_York,NULL,NULL,186.1120758,92746,1929,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
651,Saxon Stadium,Erie,PA,16530,US,NULL,NULL,NULL,NULL,2300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
652,Scheels Field at Nemzek Stadium,Moorhead,MN,NULL,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
653,Scheumann Stadium,Muncie,IN,47306,US,America/Indiana/Indianapolis,NULL,NULL,285.481781,22500,1967,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
654,Schmidt Stadium,Edwardsville,PA,36261,US,NULL,NULL,NULL,NULL,1800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
655,Schneider Stadium,Waukesha,WI,53187,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
656,Schoellkopf Field,Ithaca,NY,14850,US,America/New_York,NULL,NULL,257.3187561,21500,1915,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
657,Schueler Field,Cincinnati,OH,45050,US,NULL,NULL,NULL,NULL,2400,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
658,Schwan Regional Event Center,Marshall,MN,56258,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
659,Scott D. Miller Stadium,Dover,DE,47022,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
660,Scott Stadium,Charlottesville,VA,22904,US,America/New_York,NULL,NULL,170.4677429,61500,1931,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
661,Scotty Wood Stadium,Allentown,PA,NULL,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
662,Sea Foam Stadium,Saint Paul,MN,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
663,Sea Gull Stadium,Salisbury,MD,21803,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
664,Seaverns Field At Harold Alfond Stadium,Waterville,ME,NULL,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
665,Seibert Stadium,Homewood,AL,35229,US,America/Chicago,NULL,NULL,208.0207825,6700,1958,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
666,Selby Stadium,Delaware,OH,43015,US,NULL,NULL,NULL,NULL,9100,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
667,Seth Grove Stadium,Shippensburg,PA,17257,US,NULL,NULL,NULL,NULL,7700,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
668,Setzler Field,Newberry,SC,29108,US,NULL,NULL,NULL,160.5950775,4000,1922,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
669,Shadek Stadium,Lancaster,PA,17603,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
670,Shelton Stadium,Abilene,TX,79697,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
671,Shentel Stadium,Winchester,VA,22602,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
672,Sherman Field,Houghton,MI,49931,US,NULL,NULL,NULL,NULL,4684,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
673,Sherman Field at McConagha Stadium,New Concord,OH,NULL,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
674,Shirk Field at Musselman Stadium,Gettysburg,PA,17325,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
675,SHI Stadium,Piscataway,NJ,8854,US,NULL,NULL,NULL,NULL,52454,NULL,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
